id,followingid
547764853,259348680
547764853,413466827
547764853,29902399
547764853,29811336
547764853,353192503
547764853,335079707
547764853,14922777
547764853,762104869
547764853,2354896855
547764853,1935784568
547764853,112937233
547764853,900385752
547764853,1275785142
547764853,1512393217
547764853,1939687680
547764853,635018270
547764853,1859053950
547764853,18125335
547764853,118958259
547764853,36240413
547764853,822713107
547764853,96823990
547764853,28209292
547764853,2292085230
547764853,142157505
547764853,2412951481
547764853,17402023
547764853,23883307
547764853,116520313
547764853,369221403
547764853,2401406340
547764853,1379834815
547764853,110258703
547764853,384605512
547764853,21705153
547764853,539634795
547764853,1459553364
547764853,324687623
547764853,904059084
547764853,128379284
547764853,1225434228
547764853,429455300
547764853,745714213
547764853,976891327
547764853,134985071
547764853,26742630
547764853,1087492124
547764853,2360374507
547764853,1230947893
547764853,1406437932
547764853,15468937
547764853,24685188
547764853,721652066
547764853,748497103
547764853,527679036
547764853,2327860633
547764853,325265348
547764853,230318140
547764853,324740323
547764853,484445361
547764853,276260939
547764853,607698857
547764853,25685791
547764853,543166305
547764853,546373764
547764853,14388488
547764853,21629214
547764853,996307207
547764853,1357804723
547764853,1564571064
547764853,580360667
547764853,288885053
547764853,512793600
547764853,524662716
547764853,45436858
547764853,1379184355
547764853,813696463
547764853,850544311
547764853,575112114
547764853,158235408
547764853,15057383
547764853,521901778
547764853,1493714966
547764853,89731752
547764853,495030067
547764853,431446011
547764853,1014386324
547764853,76295535
547764853,470440635
547764853,868603808
547764853,96066256
547764853,1869634392
547764853,19362299
547764853,472309814
547764853,15344545
547764853,846385441
547764853,236952182
547764853,1239481184
547764853,1092807170
547764853,1616657311
547764853,80886418
547764853,42501074
547764853,368082528
547764853,24987045
547764853,42951934
547764853,1548340614
547764853,399584499
547764853,23821062
547764853,20177956
547764853,612792060
547764853,50752275
547764853,34485937
547764853,300260694
547764853,386189099
547764853,86170020
547764853,586671909
547764853,899030828
547764853,17587207
547764853,5392522
547764853,26053643
547764853,20687263
547764853,761959446
547764853,533832747
547764853,155579760
547764853,1142919624
547764853,123655290
547764853,78782156
547764853,174533632
547764853,38234856
547764853,229361093
547764853,256181562
547764853,1725338402
547764853,909595974
547764853,21879024
547764853,56405314
547764853,935368368
547764853,818423804
547764853,32224742
547764853,20630639
547764853,16312165
547764853,44988185
547764853,1344933582
547764853,1594279322
547764853,58503762
547764853,1338378404
547764853,292961488
547764853,1628205282
547764853,334739729
547764853,244678278
547764853,557728781
547764853,126881128
547764853,263907004
547764853,18220175
547764853,27195114
547764853,900526363
547764853,172281487
547764853,952801650
547764853,19397785
547764853,39547629
547764853,20609518
547764853,395578690
547764853,19028124
547764853,380625362
547764853,1516713043
547764853,400770714
547764853,54617733
547764853,14976634
547764853,735128306
547764853,19122811
547764853,294570164
547764853,1191862722
547764853,88836132
547764853,261375804
547764853,1109350782
547764853,1429009411
547764853,23561980
547764853,541887532
547764853,612009655
547764853,1152279248
547764853,442237496
547764853,438570178
547764853,63302020
547764853,399444662
547764853,22544911
547764853,1384484989
547764853,17659312
547764853,21588905
547764853,21583721
547764853,36686415
547764853,340044155
547764853,231209225
547764853,42562446
547764853,1344513668
547764853,198975780
547764853,1194817699
547764853,17130917
547764853,14939981
547764853,95749490
547764853,34430522
547764853,876505818
547764853,220336959
547764853,166739404
547764853,23083404
547764853,6017542
547764853,62902439
547764853,44218778
547764853,538630801
547764853,17974042
547764853,1142916918
547764853,394914949
547764853,608675091
547764853,316582282
547764853,324062685
547764853,25389599
547764853,618658064
547764853,404907854
547764853,1344436597
547764853,1342910726
547764853,365823722
547764853,64618785
547764853,22642626
547764853,36811930
547764853,244800486
547764853,80094297
547764853,79840594
547764853,308868942
547764853,65689437
547764853,17696167
547764853,490010119
547764853,218549078
547764853,520556126
547764853,741038887
547764853,606378971
547764853,125772115
547764853,372509509
547764853,18616057
547764853,250498304
547764853,354450955
547764853,616646148
547764853,190700081
547764853,26043177
547764853,37572858
547764853,62583840
547764853,254256503
547764853,250740725
547764853,125377944
547764853,772459321
547764853,280875546
547764853,28062590
547764853,16745015
547764853,21842001
547764853,515980805
547764853,509264339
547764853,508483472
547764853,258616058
547764853,1064408868
547764853,52807327
547764853,718728986
547764853,178975099
547764853,612679897
547764853,25355724
547764853,176714687
547764853,300520889
547764853,29138452
547764853,94520708
547764853,54015848
547764853,811731732
547764853,228555100
547764853,296890264
547764853,472632360
547764853,263421123
547764853,49117632
547764853,254664845
547764853,145792379
547764853,270013166
547764853,184849625
547764853,30065676
547764853,994438662
547764853,992468544
547764853,472628453
547764853,21231815
547764853,314357387
547764853,43691978
547764853,762799220
547764853,161555654
547764853,539019433
547764853,494496774
547764853,103731753
547764853,526831967
547764853,268095618
547764853,483255794
547764853,861980684
547764853,25961336
547764853,940427826
547764853,295452268
547764853,415906821
547764853,543963333
547764853,222938305
547764853,226618893
547764853,502531529
547764853,14903310
547764853,295445740
547764853,45487205
547764853,27697811
547764853,109409611
547764853,303246218
547764853,601532589
547764853,23678636
547764853,18545675
547764853,595664689
547764853,255657736
547764853,121820614
547764853,352145373
547764853,562317073
547764853,341829982
547764853,18236995
547764853,64019328
547764853,760652540
547764853,59040285
547764853,52422878
547764853,21870081
547764853,326964690
547764853,53853197
547764853,514960677
547764853,22474811
547764853,500113719
547764853,290742387
547764853,333516547
547764853,84092181
547764853,209233393
547764853,60948661
547764853,17161999
547764853,498961017
547764853,102282589
547764853,3004231
547764853,22412376
547764853,240010658
547764853,47500814
547764853,404890426
547764853,526316060
547764853,470470475
547764853,345522684
547764853,59252405
547764853,25759024
547764853,237095576
547764853,16727749
547764853,19659605
547764853,164339682
547764853,97881024
547764853,503141345
547764853,46591421
547764853,17169320
547764853,37774152
547764853,490009237
547764853,496518061
547764853,79026407
547764853,407203987
547764853,157460119
547764853,75476787
547764853,584280105
547764853,450946343
547764853,411119161
547764853,63474811
547764853,30408952
547764853,190297995
547764853,35982046
547764853,35936474
547764853,27902825
547764853,248900032
547764853,262245463
547764853,340600971
547764853,18228898
547764853,596981104
547764853,40733547
547764853,37278938
547764853,69414440
547764853,47238408
547764853,16558491
547764853,470804349
547764853,217570562
547764853,402336802
547764853,37476950
547764853,94497629
547764853,170903222
547764853,183355447
547764853,30791740
547764853,305367725
547764853,423580725
547764853,488069475
547764853,320811771
547764853,132647388
547764853,24816846
547764853,190412611
547764853,298859448
547764853,189411258
547764853,348847040
547764853,328292103
547764853,444035658
547764853,24606439
547764853,476509002
547764853,21255959
547764853,78682867
547764853,362795612
547764853,31152465
547764853,95969820
547764853,30745048
547764853,171956476
547764853,227038828
547764853,23680001
547764853,105021011
547764853,49771423
547764853,231328592
547764853,269314011
547764853,148810638
547764853,18219438
547764853,144417336
547764853,237788735
547764853,117216474
547764853,330474961
547764853,217923084
547764853,392513511
547764853,426148238
547764853,15762612
547764853,51437636
547764853,249992999
547764853,58816328
547764853,18157057
547764853,62572013
547764853,52409997
547764853,276611962
547764853,110485995
547764853,44666348
547764853,48917655
547764853,290449550
547764853,291413794
547764853,61109040
547764853,388447787
547764853,384614874
547764853,17849234
547764853,14519643
547764853,299373263
547764853,267061557
547764853,32280373
547764853,8795772
547764853,17461978
547764853,20782817
547764853,53533812
547764853,20322929
547764853,237883042
547764853,19462473
547764853,301261808
547764853,17915334
547764853,15163466
547764853,15746556
547764853,16825289
547764853,280553591
547764853,17766021
547764853,14075928
547764853,20710809
547764853,22679419
547764853,6480682
547764853,54682125
547764853,19571299
547764853,15693493
547764853,19923144
547764853,156132825
547764853,84353161
547764853,18915240
547764853,19426551
547764853,26257166
547764853,2557521
547764853,19279990
547764853,19690196
547764853,304775757
547764853,39696053
547764853,58119644
547764853,15999096
547764853,40618694
547764853,25521487
547764853,18623155
547764853,30008146
547764853,90420314
547764853,77888423
547764853,18238744
547764853,22940219
547764853,36568444
547764853,25135289
547764853,18497672
547764853,206067340
547764853,242905110
547764853,116493215
547764853,813286
547764853,249765395
547764853,16826656
547764853,24936920
547764853,172801167
547764853,484496982
547764853,56857190
547764853,33451576
547764853,48632247
547764853,18372075
547764853,28848800
547764853,41030893
547764853,108194685
36704377,30354991
36704377,939091
36704377,25073877
36704377,150766244
36704377,3657052817
36704377,1214709237076680705
36704377,510287789
36704377,1184968122471763968
36704377,523975384
36704377,1241189948902047744
36704377,816282120767291392
36704377,956572044
36704377,2778173789
36704377,1599544531
36704377,3051704154
36704377,2343972634
36704377,56559078
36704377,630608702
36704377,36045280
36704377,179334563
36704377,745618645
36704377,1132103819033112576
36704377,14084352
36704377,200715240
36704377,377343839
36704377,546033286
36704377,3311630509
36704377,3271299954
36704377,781121
36704377,170072117
36704377,86280205
36704377,864857652903411712
36704377,2727759108
36704377,10073022
36704377,4918507542
36704377,2963307369
36704377,835716486836674560
36704377,996880982501306370
36704377,717067922158411777
36704377,31906334
36704377,4749953305
36704377,925138063621312512
36704377,146099195
36704377,96194529
36704377,29246632
36704377,908444492
36704377,829716727193796608
36704377,36053915
36704377,63488455
36704377,264304526
36704377,374162673
36704377,35466562
36704377,2160694559
36704377,37497010
36704377,106578674
36704377,813286
36704377,26913820
36704377,1675538816
36704377,756256983347523584
36704377,752491932836921344
36704377,26375939
36704377,3582214276
36704377,34044819
36704377,3132163248
36704377,274987245
36704377,334225721
36704377,1881304950
36704377,4010907521
36704377,2710572428
36704377,2185069605
36704377,4010473637
36704377,589139879
36704377,2584305715
36704377,1002960763
36704377,740849719
36704377,2727833198
36704377,1648147814
36704377,14369901
36704377,35415477
36704377,602188858
36704377,20879895
36704377,1149526440
36704377,17653260
36704377,18986239
36704377,36045555
36704377,24547851
36704377,15846407
36704377,467095922
36704377,286937666
36704377,284784001
36704377,445822779
36704377,39686070
36704377,36547312
36704377,36636191
152808586,1596045068
152808586,363766315
152808586,1177760388
152808586,1254545606
152808586,451554801
152808586,174718085
152808586,1187614147
152808586,593181405
152808586,758326075667648516
152808586,917472312
152808586,1278086175622868992
152808586,1258884082865508352
152808586,636158355
152808586,2880351317
152808586,1214205466458279941
152808586,1534106310
152808586,610558537
152808586,80389692
152808586,1032175108918521856
152808586,173098649
152808586,558125430
152808586,1204996058
152808586,258510205
152808586,84616687
152808586,315893874
152808586,246611308
152808586,3331847637
152808586,2801016897
152808586,35576151
152808586,2358749749
152808586,213567504
152808586,837571761013198848
152808586,169370006
152808586,739999807540887552
152808586,302145418
152808586,822842262921027585
152808586,134654653
152808586,1642853454
152808586,763763524321632256
152808586,3439213474
152808586,122552606
152808586,160544903
152808586,104454907
152808586,117924969
152808586,2631720003
152808586,715286525479665664
152808586,17621700
152808586,470483446
152808586,512444391
152808586,527825975
152808586,167705336
152808586,283987127
152808586,147155716
152808586,189321708
152808586,162634096
152808586,51008711
152808586,309951747
152808586,252136345
152808586,40657428
152808586,762292941834620928
152808586,91044319
152808586,398306220
152808586,252815624
152808586,130218645
152808586,560573596
152808586,2152528037
152808586,623499849
152808586,222834463
152808586,2201195888
152808586,2395949058
152808586,3121925969
152808586,771455450
152808586,391623285
152808586,3184942167
152808586,3089829419
152808586,1298602526
152808586,491754205
152808586,30103418
152808586,571796570
152808586,22618697
152808586,2490318264
152808586,936598634
152808586,1320125328
152808586,119375482
152808586,129028626
152808586,128215040
152808586,121216716
152808586,1524583340
152808586,1945122398
152808586,410304501
152808586,947554644
152808586,197512895
152808586,138188814
152808586,366454220
152808586,392890610
152808586,129894595
152808586,509089465
152808586,39010580
152808586,65444331
152808586,973849663
152808586,1127897558
152808586,1243185091
152808586,1351651142
152808586,1289335776
152808586,1183988580
152808586,292896412
152808586,1087117057
152808586,1048695708
152808586,788859703
152808586,94075925
152808586,485891610
152808586,43292057
152808586,557066588
152808586,790043970
152808586,129831476
152808586,946133264
152808586,222428539
152808586,156344150
152808586,746861179
152808586,449218307
152808586,301659695
152808586,556295186
152808586,201761618
152808586,715024201
152808586,200060469
152808586,226727191
152808586,210596828
152808586,604423308
152808586,619512687
152808586,260852741
152808586,34243597
152808586,66345537
152808586,587761903
152808586,44604688
152808586,99164884
152808586,461718252
152808586,334005469
152808586,567553747
152808586,204516632
152808586,289467756
152808586,247336372
152808586,249560855
152808586,549545412
152808586,198742576
152808586,361485745
152808586,537371247
152808586,514918098
152808586,515340456
152808586,284219625
152808586,514451912
152808586,97937400
152808586,153031237
152808586,295591508
152808586,53027678
152808586,415478876
152808586,452099112
152808586,128702641
152808586,339698341
152808586,449699416
152808586,450568371
152808586,259392555
152808586,63699701
152808586,387400368
152808586,404365911
152808586,410782749
152808586,329672712
152808586,424206996
152808586,193468397
152808586,183823790
152808586,357456157
152808586,233698452
152808586,396425913
152808586,181961913
152808586,272427585
152808586,393988908
152808586,389413061
152808586,14113237
152808586,32888465
152808586,103015116
152808586,90708851
152808586,97773188
152808586,308396763
152808586,337957669
152808586,228776984
152808586,324876304
152808586,181936479
152808586,114894699
152808586,90175977
152808586,325572030
152808586,324610424
152808586,307349802
152808586,248659858
152808586,2965701
152808586,2961691
152808586,17141551
152808586,14113194
152808586,191005799
152808586,273684623
152808586,218521388
152808586,56639794
152808586,188433465
152808586,274901119
152808586,275015229
152808586,141370435
152808586,267244129
152808586,131589378
152808586,186041035
152808586,251386618
152808586,244024899
152808586,182440960
152808586,224794738
152808586,209067380
152808586,223978347
152808586,195789293
152808586,40255499
152808586,134416287
152808586,79517684
152808586,71222060
152808586,22618846
152808586,11955502
152808586,172282897
152808586,90176691
152808586,22618665
152808586,22618737
152808586,71789409
152808586,14113199
152808586,17126774
84646567,1329834055068577792
84646567,1321646962735636480
84646567,809305299131633664
84646567,1298166595236188160
84646567,1218530763882106880
84646567,462789515
84646567,1296633013921443841
84646567,328796794
84646567,1196986766990831617
84646567,1276110405044015105
84646567,1295992266423590913
84646567,742303503515668480
84646567,148581125
84646567,1278201296227426304
84646567,2262158436
84646567,1282554270819053571
84646567,1276155863699505152
84646567,1023878417899372545
84646567,1272441026439835650
84646567,1245016521144819717
84646567,1267398416373444610
84646567,1257201916775329793
84646567,1247779262821588993
84646567,1250649012505505792
84646567,1247830666537922561
84646567,3318554538
84646567,305655206
84646567,1208941576606474241
84646567,2597905278
84646567,2273218574
84646567,213550062
84646567,1220248593451249664
84646567,1093393225925029889
84646567,1193897974876655617
84646567,1164327879523487744
84646567,1158675515193999360
84646567,347849994
84646567,1189421803745136642
84646567,1153511613460144128
84646567,1167010648410091520
84646567,1185131597965606912
84646567,1182710935397355520
84646567,1166692240221032450
84646567,381393469
84646567,3016237651
84646567,1177223396104404993
84646567,66632516
84646567,1550813095
84646567,1088025635404967941
84646567,1159656432171507712
84646567,174956956
84646567,1143458724054327297
84646567,490849468
84646567,2543489472
84646567,1001730693171314689
84646567,1130638606488367106
84646567,852342385786757121
84646567,1088010562791829504
84646567,1012625315468677120
84646567,906683930287366145
84646567,1027886525961232384
84646567,1090131035319234561
84646567,1053167988516380672
84646567,2893153645
84646567,1070529921397583873
84646567,911047687679516672
84646567,112373528
84646567,1072682891362988033
84646567,1066913842809032704
84646567,1030379250220584962
84646567,766402200050470912
84646567,461004600
84646567,3059072659
84646567,991269012460847105
84646567,430417804
84646567,1055784868443910145
84646567,1014054639338119169
84646567,4761021792
84646567,990280710362558464
84646567,1056879998932414464
84646567,743762746785705984
84646567,1415490607
84646567,745165633541726208
84646567,755789485778939905
84646567,1024170394473775104
84646567,1012548575232815105
84646567,193618980
84646567,947818931628019713
84646567,784300040
84646567,998815663702528000
84646567,4840627484
84646567,996627658002743296
84646567,993363351311761408
84646567,2981845314
84646567,936534231492079617
84646567,1245890551
84646567,4853160084
84646567,335108599
84646567,979310355980546048
84646567,974560200467218432
84646567,973804018693738496
84646567,966594525547266048
84646567,971947437551058946
84646567,899607944131616768
84646567,951631429233856512
84646567,849828500789903360
84646567,3038571210
84646567,1286355366
84646567,951446368786067457
84646567,951728097035935744
84646567,940413451935014912
84646567,935531456025190402
84646567,845197512
84646567,2612504192
84646567,865493126428753920
84646567,911743944311971842
84646567,909997239073832960
84646567,910001973042147330
84646567,877119048588247040
84646567,759020296649060353
84646567,1587275148
84646567,200044281
84646567,575258967
84646567,468338199
84646567,867013649457586176
84646567,275589525
84646567,413697123
84646567,774630893512032256
84646567,705668741640560640
84646567,3072187400
84646567,3322040526
84646567,3196068810
84646567,2589914952
84646567,2994597530
84646567,1956560808
84646567,2816575188
84646567,2895812041
84646567,2814207222
84646567,2449539031
84646567,387661754
84646567,2725891464
84646567,2219623466
84646567,2460822127
84646567,1356286430
84646567,2376929858
84646567,2262298435
84646567,129073791
84646567,615087009
84646567,276898182
84646567,248708972
84646567,85765327
84646567,193664006
84646567,1687670964
84646567,120966743
84646567,1138488049
84646567,1245861896
84646567,1344191923
84646567,1330870039
84646567,89151531
84646567,1207156326
84646567,1084754900
84646567,283928817
84646567,168059968
84646567,119629179
84646567,913538582
84646567,196915860
84646567,188738873
84646567,544763084
84646567,188116914
84646567,111228259
84646567,111228903
84646567,328458468
84646567,116137618
84646567,614179828
84646567,91081573
84646567,430251489
84646567,399993670
84646567,286637540
84646567,93363010
84646567,550715235
84646567,151411267
84646567,131849236
84646567,178155536
84646567,145619191
84646567,206677207
84646567,560344782
84646567,125600054
84646567,186723572
84646567,493326927
84646567,500434378
84646567,141571871
84646567,350329816
84646567,211093373
84646567,461081138
84646567,448825741
84646567,304700717
84646567,371569119
84646567,418440791
84646567,91797255
84646567,115381785
84646567,346393965
84646567,112177235
84646567,323205140
84646567,290534264
84646567,111989839
84646567,130762031
84646567,272454055
84646567,185917095
84646567,264792042
84646567,120359195
84646567,137966076
84646567,147103477
84646567,251249803
84646567,250971924
84646567,249602964
84646567,130440977
84646567,168019455
84646567,125935925
84646567,99116576
84646567,82742008
84646567,172928896
84646567,96898753
84646567,123129630
84646567,99926051
84646567,153280000
84646567,121940732
84646567,143838972
84646567,142703479
84646567,62854474
84646567,103824322
84646567,216344258
84646567,90880513
84646567,205058101
84646567,205300119
84646567,204738280
84646567,204793880
84646567,105356654
84646567,111872777
84646567,140522070
84646567,134053386
84646567,118348592
84646567,156586142
84646567,189824596
84646567,119790990
84646567,187450015
84646567,129477495
84646567,95197037
84646567,129500067
84646567,129453977
84646567,129498746
84646567,109992781
84646567,137025675
84646567,161638686
84646567,93770252
84646567,160573562
84646567,105344313
84646567,167436355
84646567,34938875
84646567,96516704
84646567,59346761
84646567,84245838
84646567,89603038
84646567,150233561
84646567,121764213
84646567,136591275
84646567,102227321
84646567,111051614
84646567,83836380
84646567,135845099
84646567,134161338
84646567,67248037
84646567,124770353
84646567,134434195
84646567,21985776
84646567,113552252
84646567,130583280
84646567,128503573
84646567,124313306
84646567,123228554
84646567,121776330
84646567,118968656
84646567,115988691
84646567,117688657
84646567,46964282
84646567,111832137
84646567,105837242
84646567,110584494
84646567,94349024
84646567,85766555
84646567,86503442
84646567,29450745
84646567,15622467
84646567,78931776
84646567,81148860
84646567,49567785
281032362,921532932648525824
281032362,857998850354761730
281032362,970400550570348544
281032362,1142023032
281032362,1098420193
281032362,915193797813915648
281032362,1479200953
281032362,713050809383174144
281032362,879483420623110145
281032362,1200108159316176903
281032362,889154611944271874
281032362,1193048910857752577
281032362,1186287128659017729
281032362,1018228321082015745
281032362,1162753969116057600
281032362,243288468
281032362,1138764995779596289
281032362,1037271476452372480
281032362,1136447932385902594
281032362,1137086906922090496
281032362,791732396559310848
281032362,1097489847017791491
281032362,1131110934875971584
281032362,1020326521666506752
281032362,830703233492459520
281032362,1083022609342754816
281032362,757608958748164100
281032362,1969355124
281032362,954814667075014656
281032362,4795483642
281032362,2427629694
281032362,1046482794094964743
281032362,1086655669682475009
281032362,1104514566552203264
281032362,778274714636709888
281032362,1291355263
281032362,534420501
281032362,2264424849
281032362,4877756968
281032362,1023812910693462017
281032362,4689473840
281032362,1093442169237573632
281032362,1035527172046442496
281032362,789959269709996032
281032362,3978774623
281032362,1286004332
281032362,922797193748238336
281032362,947850911040327682
281032362,923344561501560832
281032362,251848709
281032362,2174023375
281032362,503452572
281032362,2786178228
281032362,2842108572
281032362,3194440217
281032362,314785570
281032362,783214
281032362,103220908
537633475,1084162093086060548
537633475,238687719
537633475,170191056
537633475,859570570605854720
537633475,322100439
537633475,1139574829802090496
537633475,23083404
537633475,940263755832811522
537633475,15147229
537633475,277760577
537633475,528913035
537633475,1394399438
537633475,799811836875051013
537633475,600613583
537633475,2411346745
537633475,792778664421253121
537633475,1482253818
537633475,325026471
537633475,4639477336
537633475,1053039558
537633475,630492727
537633475,1022950044494901248
537633475,142073129
537633475,3203057037
537633475,1499286386
537633475,977702951878909957
537633475,2557521
537633475,291304158
537633475,279365347
537633475,759083272060203008
537633475,2206437246
537633475,985762195
537633475,1632067117
537633475,551023012
537633475,22515643
537633475,2371312878
537633475,1035868615
537633475,861350356344864769
537633475,208711264
537633475,2217202043
537633475,167484753
537633475,146540920
537633475,47285504
537633475,18997745
537633475,340660451
537633475,77057868
537633475,306528044
537633475,2159545747
